,zip,Total Population,Unemployment Rate,Per Capita Income,Percent Insured,hospital facilities,doctors,nml_emp,nml_inc,nml_ins,color_key_inc,color_key_emp,color_key_ins
983,23452,49076,5,32568.0,89.0,,,0.95,0.10924130158421355,0.89,#482677,#dfe318,#b5de2b
984,23453,27876,5,26697.0,91.4,,,0.95,0.08954848404549709,0.914,#482071,#dfe318,#c5e021
985,23454,47133,5,37876.0,90.2,,,0.95,0.1270456748588698,0.902,#472d7b,#dfe318,#bddf26
986,23455,41481,5,38131.0,91.6,,,0.95,0.1279010092946342,0.9159999999999999,#472d7b,#dfe318,#c8e020
987,23456,41881,5,37344.0,94.6,,,0.95,0.12526121242817706,0.946,#472d7b,#dfe318,#dde318
988,23457,3492,3,38858.0,92.7,,,0.97,0.13033955099973502,0.927,#472e7c,#ece51b,#d0e11c
989,23459,878,8,16707.0,100.0,,,0.92,0.05603949967966887,1.0,#481668,#cae11f,#fde725
990,23460,1915,0,20238.0,0.0,,,1.0,0.06788336592548863,0.0,#481a6c,#fde725,#440154
991,23461,432,0,27786.0,0.0,,,1.0,0.0932012652241144,0.0,#482173,#fde725,#440154
992,23462,50262,5,28507.0,88.4,,,0.95,0.09561968141307957,0.884,#482374,#dfe318,#b2dd2d
993,23464,59683,5,31793.0,92.5,,,0.95,0.10664175575002767,0.925,#482677,#dfe318,#cde11d
994,23480,282,1,21188.0,85.3,,,0.99,0.07106990598029712,0.853,#481b6d,#f8e621,#9dd93b
995,23486,123,36,28067.0,54.5,,,0.64,0.09414381022979985,0.545,#482374,#2cb17e,#1e9b8a
996,23487,4710,7,26526.0,89.6,,,0.9299999999999999,0.08897490683563156,0.8959999999999999,#482071,#d2e21b,#bade28
997,23488,167,14,15223.0,75.8,,,0.86,0.05106178868878908,0.758,#481467,#a2da37,#63cb5f
998,23502,17387,6,26461.0,86.0,,,0.94,0.08875688041082887,0.86,#482071,#d8e219,#a2da37
999,23503,26041,7,28713.0,83.1,,,0.9299999999999999,0.09631065746706963,0.831,#482374,#d2e21b,#8ed645
1000,23504,17670,12,16984.0,83.7,,,0.88,0.05696862767459724,0.8370000000000001,#481668,#b0dd2f,#93d741
1001,23505,23357,8,28627.0,88.0,,,0.92,0.09602219173579223,0.88,#482374,#cae11f,#b0dd2f
1002,23507,6074,3,47273.0,93.5,,,0.97,0.15856558737995968,0.935,#453781,#ece51b,#d5e21a
1003,23508,19718,9,23142.0,90.4,,,0.91,0.0776241157351348,0.904,#481c6e,#c2df23,#c0df25
1004,23509,11236,7,27766.0,84.5,,,0.9299999999999999,0.09313418017032896,0.845,#482173,#d2e21b,#98d83e
1005,23510,7079,8,35550.0,85.1,,,0.92,0.11924368310362293,0.851,#472a7a,#cae11f,#9bd93c
1006,23511,13837,3,26453.0,100.0,,,0.97,0.0887300463893147,1.0,#482071,#ece51b,#fde725
1007,23513,23971,10,23877.0,84.6,,,0.9,0.08008949146174978,0.846,#481d6f,#bddf26,#98d83e
1008,23517,4237,6,39089.0,89.0,,,0.94,0.13111438337095688,0.89,#472e7c,#d8e219,#b5de2b
1009,23518,24151,7,29733.0,87.0,,,0.9299999999999999,0.09973199521012716,0.87,#482475,#d2e21b,#a8db34
1010,23523,5653,11,13020.0,86.6,,,0.89,0.043672370014322656,0.866,#471164,#b5de2b,#a5db36
1011,23551,678,0,20703.0,0.0,,,1.0,0.06944309342600015,0.0,#481a6c,#fde725,#440154
1012,23601,20439,6,27275.0,89.7,,,0.94,0.09148724209989635,0.897,#482173,#d8e219,#bade28
1013,23602,31172,5,30410.0,90.1,,,0.95,0.10200282428076436,0.9009999999999999,#482576,#dfe318,#bddf26
1014,23603,2943,6,25243.0,88.8,,,0.94,0.08467140063529546,0.888,#481f70,#d8e219,#b5de2b
1015,23604,5271,19,18293.0,98.6,,,0.81,0.061359344444854406,0.986,#481769,#81d34d,#f6e620
1016,23605,10587,9,23494.0,84.5,,,0.91,0.07880481268175857,0.845,#481d6f,#c2df23,#98d83e
1017,23606,25280,7,30372.0,87.6,,,0.9299999999999999,0.10187536267857203,0.8759999999999999,#482576,#d2e21b,#addc30
1018,23607,17765,11,18452.0,85.1,,,0.89,0.06189267062244867,0.851,#481769,#b5de2b,#9bd93c
1019,23608,31872,7,24356.0,87.7,,,0.9299999999999999,0.0816961784999111,0.877,#481d6f,#d2e21b,#addc30
1020,23651,395,0,46477.0,94.1,,,1.0,0.1558956022392991,0.941,#453581,#fde725,#d8e219
1021,23661,10850,9,25769.0,88.0,,,0.91,0.08643573754985258,0.88,#482071,#c2df23,#b0dd2f
1022,23662,9701,4,39294.0,95.8,,,0.96,0.13180200517225765,0.958,#472e7c,#e5e419,#e5e419
1023,23663,10234,7,21436.0,86.6,,,0.9299999999999999,0.07190176064723659,0.866,#481b6d,#d2e21b,#a5db36
1024,23664,8296,5,34115.0,85.3,,,0.95,0.11443033049451748,0.853,#482979,#dfe318,#9dd93b
1025,23665,4306,10,19781.0,96.1,,,0.9,0.06635047244649128,0.961,#48186a,#bddf26,#e7e419
1026,23666,42289,7,27794.0,88.7,,,0.9299999999999999,0.09322809924562857,0.887,#482173,#d2e21b,#b5de2b
1027,23669,33774,8,26339.0,91.2,,,0.92,0.08834766158273767,0.912,#482071,#cae11f,#c5e021
1028,23690,2940,8,28049.0,95.4,,,0.92,0.09408343368139295,0.9540000000000001,#482374,#cae11f,#e2e418
1029,23691,75,0,13860.0,100.0,,,1.0,0.04648994227331122,1.0,#471164,#fde725,#fde725
1030,23692,15321,6,38117.0,94.0,,,0.94,0.1278540497569844,0.94,#472d7b,#d8e219,#d8e219
1031,23693,18723,5,44013.0,95.1,,,0.95,0.14763072361293267,0.951,#46337f,#dfe318,#dfe318
1032,23696,2964,6,47643.0,95.6,,,0.94,0.15980666087499035,0.956,#453781,#d8e219,#e2e418
1033,23701,19851,9,23992.0,88.5,,,0.91,0.08047523052101607,0.885,#481d6f,#c2df23,#b2dd2d
1034,23702,8293,11,17844.0,84.8,,,0.89,0.05985328498737124,0.848,#481769,#b5de2b,#9bd93c
1035,23703,20662,7,30813.0,90.8,,,0.9299999999999999,0.10335458811454103,0.9079999999999999,#482576,#d2e21b,#c2df23
1036,23704,14128,10,21272.0,87.4,,,0.9,0.07135166320619597,0.8740000000000001,#481b6d,#bddf26,#aadc32
1037,23707,11227,11,22217.0,85.2,,,0.89,0.0745214319975581,0.852,#481c6e,#b5de2b,#9dd93b
1038,23708,451,0,21997.0,0.0,,,1.0,0.07378349640591825,0.0,#481b6d,#fde725,#440154
1039,23709,517,0,26445.0,0.0,,,1.0,0.08870321236780052,0.0,#482071,#fde725,#440154
1040,23801,3049,8,20359.0,96.0,,,0.92,0.06828923050089056,0.96,#481a6c,#cae11f,#e5e419
1041,23803,31081,11,21816.0,86.8,,,0.89,0.07317637666915999,0.868,#481b6d,#b5de2b,#a8db34
1042,23805,16535,9,28404.0,91.5,,,0.91,0.09527419338608455,0.915,#482374,#c2df23,#c8e020
1043,23806,1788,46,2952.0,90.8,,,0.54,0.00990175393873122,0.9079999999999999,#450457,#1f9a8a,#c2df23
1044,23821,1669,3,21565.0,94.8,,,0.97,0.0723344592441527,0.948,#481b6d,#ece51b,#dde318
1045,23824,5317,3,20657.0,94.8,,,0.97,0.06928879780229363,0.948,#481a6c,#ece51b,#dde318
1046,23827,1356,10,22326.0,84.9,,,0.9,0.07488704554068876,0.8490000000000001,#481c6e,#bddf26,#9bd93c
1047,23828,180,1,28122.0,93.9,,,0.99,0.09432829412770982,0.9390000000000001,#482374,#f8e621,#d8e219
1048,23829,2238,5,18481.0,94.7,,,0.95,0.06198994395043756,0.9470000000000001,#481769,#dfe318,#dde318
1049,23830,893,6,32108.0,97.9,,,0.94,0.10769834534714838,0.9790000000000001,#482677,#d8e219,#f1e51d
1050,23831,28801,4,31454.0,89.6,,,0.96,0.10550466408836444,0.8959999999999999,#482677,#e5e419,#bade28
1051,23832,27933,5,32835.0,93.2,,,0.95,0.1101368870522492,0.932,#482878,#dfe318,#d2e21b
1052,23833,2092,11,27869.0,95.1,,,0.89,0.09347966819732398,0.951,#482173,#b5de2b,#dfe318
1053,23834,19517,8,28622.0,89.4,,,0.92,0.09600542047234586,0.894,#482374,#cae11f,#b8de29
1054,23836,10401,7,35785.0,95.6,,,0.9299999999999999,0.12003193248560187,0.956,#472a7a,#d2e21b,#e2e418
1055,23837,3978,4,27674.0,87.2,,,0.96,0.09282558892291592,0.872,#482173,#e5e419,#aadc32
1056,23838,13028,2,44003.0,97.0,,,0.98,0.14759718108603995,0.97,#46337f,#f1e51d,#ece51b
1057,23839,660,4,25931.0,94.1,,,0.96,0.08697912648551466,0.941,#482071,#e5e419,#d8e219
1058,23840,2413,14,21834.0,76.5,,,0.86,0.0732367532175669,0.765,#481b6d,#a2da37,#65cb5e
1059,23841,3106,3,34888.0,90.5,,,0.97,0.11702316782332481,0.905,#482979,#ece51b,#c0df25
1060,23842,5571,4,31625.0,92.8,,,0.96,0.10607824129822996,0.9279999999999999,#482677,#e5e419,#d0e11c
1061,23843,519,17,20844.0,92.1,,,0.83,0.06991604305518752,0.9209999999999999,#481a6c,#8ed645,#cae11f
1062,23844,432,4,22564.0,96.5,,,0.96,0.07568535768073552,0.965,#481c6e,#e5e419,#eae51a
1063,23845,358,0,25063.0,88.4,,,1.0,0.08406763515122648,0.884,#481f70,#fde725,#b2dd2d
1064,23846,811,4,23654.0,87.4,,,0.96,0.0793414931120421,0.8740000000000001,#481d6f,#e5e419,#aadc32
1065,23847,12640,12,16588.0,82.1,,,0.88,0.05564034360964549,0.821,#481668,#b0dd2f,#89d548
1066,23850,1036,0,25110.0,85.9,,,1.0,0.08422528502762228,0.8590000000000001,#481f70,#fde725,#a0da39
1067,23851,10272,10,25630.0,90.9,,,0.9,0.08596949642604376,0.909,#482071,#bddf26,#c2df23
1068,23856,702,9,26119.0,91.9,,,0.91,0.08760972599109781,0.919,#482071,#c2df23,#cae11f
1069,23857,453,0,25043.0,95.9,,,1.0,0.08400055009744103,0.9590000000000001,#481f70,#fde725,#e5e419
1070,23860,25196,9,22984.0,89.0,,,0.91,0.0770941438102298,0.89,#481c6e,#c2df23,#b5de2b
1071,23866,1855,4,27237.0,92.3,,,0.96,0.09135978049770402,0.9229999999999999,#482173,#e5e419,#cde11d
1072,23867,1492,5,22135.0,91.4,,,0.95,0.0742463832770378,0.914,#481c6e,#dfe318,#c5e021
1073,23868,6180,11,14788.0,89.3,,,0.89,0.04960268876895572,0.893,#471365,#b5de2b,#b8de29
1074,23872,1952,9,27410.0,93.3,,,0.91,0.09194006621294809,0.9329999999999999,#482173,#c2df23,#d2e21b
1075,23874,776,0,29588.0,86.2,,,1.0,0.09924562857018271,0.862,#482475,#fde725,#a2da37
1076,23875,9537,8,28752.0,89.9,,,0.92,0.09644147332195123,0.899,#482374,#cae11f,#bddf26
1077,23876,282,0,35159.0,95.3,,,1.0,0.11793217030211754,0.953,#472a7a,#fde725,#dfe318
1078,23878,834,3,26148.0,91.7,,,0.97,0.08770699931908671,0.917,#482071,#ece51b,#c8e020
1079,23879,497,5,23113.0,94.8,,,0.95,0.0775268424071459,0.948,#481c6e,#dfe318,#dde318
1080,23881,1529,3,27042.0,83.6,,,0.97,0.09070570122329595,0.836,#482173,#ece51b,#93d741
1081,23882,1405,0,24856.0,97.5,,,1.0,0.08337330484454716,0.975,#481f70,#fde725,#efe51c
1082,23883,1993,11,30351.0,88.3,,,0.89,0.10180492337209732,0.883,#482576,#b5de2b,#b2dd2d
1083,23884,45,0,35507.0,100.0,,,1.0,0.11909945023798423,1.0,#472a7a,#fde725,#fde725
1084,23885,2373,6,26444.0,94.0,,,0.94,0.08869985811511125,0.94,#482071,#d8e219,#d8e219
1085,23887,223,0,32676.0,100.0,,,1.0,0.10960356087465493,1.0,#482878,#fde725,#fde725
1086,23888,1658,8,21717.0,93.8,,,0.92,0.07284430565292206,0.938,#481b6d,#cae11f,#d8e219
1087,23889,558,8,27527.0,93.6,,,0.92,0.09233251377759293,0.9359999999999999,#482173,#cae11f,#d5e21a
1088,23890,2477,7,23164.0,93.8,,,0.9299999999999999,0.07769790929429878,0.938,#481c6e,#d2e21b,#d8e219
1089,23891,4423,0,4853.0,0.0,,,1.0,0.01627818830103747,0.0,#46075a,#fde725,#440154
1090,23893,194,20,26404.0,75.2,,,0.8,0.08856568800754036,0.752,#482071,#7ad151,#5ec962
1091,23894,397,6,27411.0,97.7,,,0.94,0.09194342046563736,0.977,#482173,#d8e219,#f1e51d
1092,23897,386,0,23526.0,95.9,,,1.0,0.07891214876781527,0.9590000000000001,#481d6f,#fde725,#e5e419
1093,23898,1822,3,29658.0,95.4,,,0.97,0.09948042625843176,0.9540000000000001,#482475,#ece51b,#e2e418
1094,23899,281,10,22128.0,80.7,,,0.9,0.07422290350821288,0.807,#481c6e,#bddf26,#7fd34e
1095,23901,15336,5,20635.0,90.4,,,0.95,0.06921500424312965,0.904,#481a6c,#dfe318,#c0df25
1096,23909,711,2,3820.0,99.3,,,0.98,0.012813245273019398,0.993,#450559,#f1e51d,#fbe723
1097,23915,1072,2,11762.0,70.6,,,0.98,0.039452720131218366,0.706,#471063,#f1e51d,#46c06f
1098,23917,2391,8,25203.0,89.8,,,0.92,0.08453723052772458,0.898,#481f70,#cae11f,#bade28
1099,23919,1994,4,25910.0,92.4,,,0.96,0.08690868717903995,0.924,#482071,#e5e419,#cde11d
1100,23920,2951,5,25058.0,90.0,,,0.95,0.08405086388778012,0.9,#481f70,#dfe318,#bddf26
1101,23921,1468,4,19348.0,91.7,,,0.96,0.06489808103203647,0.917,#48186a,#e5e419,#c8e020
1102,23922,3570,12,13219.0,78.5,,,0.88,0.04433986629948781,0.785,#471164,#b0dd2f,#70cf57
1103,23923,2115,3,21764.0,83.4,,,0.97,0.07300195552931785,0.8340000000000001,#481b6d,#ece51b,#90d743
1104,23924,4916,5,20770.0,86.3,,,0.95,0.06966782835618139,0.863,#481a6c,#dfe318,#a2da37
1105,23927,3527,4,31902.0,91.7,,,0.96,0.10700736929315834,0.917,#482677,#e5e419,#c8e020
1106,23930,4428,6,23709.0,89.8,,,0.94,0.07952597700995206,0.898,#481d6f,#d8e219,#bade28
1107,23934,374,0,22995.0,99.8,,,1.0,0.0771310405898118,0.998,#481c6e,#fde725,#fde725
1108,23936,6796,9,16928.0,90.3,,,0.91,0.056780789523998,0.903,#481668,#c2df23,#c0df25
1109,23937,1802,12,14109.0,86.1,,,0.88,0.04732515119293997,0.861,#471365,#b0dd2f,#a2da37
1110,23938,355,0,26320.0,90.6,,,1.0,0.0882839307816415,0.9059999999999999,#482071,#fde725,#c0df25
1111,23942,1308,2,25175.0,83.1,,,0.98,0.08444331145242495,0.831,#481f70,#f1e51d,#8ed645
1112,23943,85,0,44416.0,97.6,,,1.0,0.1489824874467093,0.976,#463480,#fde725,#efe51c
1113,23944,2763,2,20049.0,81.0,,,0.98,0.06724941216721621,0.81,#481a6c,#f1e51d,#81d34d
1114,23947,3432,6,18074.0,89.3,,,0.94,0.06062476310590382,0.893,#481769,#d8e219,#b8de29
1115,23950,2878,6,21091.0,89.9,,,0.94,0.07074454346943773,0.899,#481b6d,#d8e219,#bddf26
1116,23952,167,50,17399.0,94.6,,,0.5,0.05836064254064516,0.946,#481668,#21918c,#dde318
1117,23954,1378,2,18065.0,93.4,,,0.98,0.060594574831700374,0.934,#481769,#f1e51d,#d5e21a
1118,23958,2750,7,20274.0,84.9,,,0.9299999999999999,0.06800411902230243,0.8490000000000001,#481a6c,#d2e21b,#9bd93c
1119,23959,1001,2,19588.0,88.8,,,0.98,0.06570310167746177,0.888,#48186a,#f1e51d,#b5de2b
1120,23960,1378,5,23767.0,92.6,,,0.95,0.07972052366592985,0.9259999999999999,#481d6f,#dfe318,#d0e11c
1121,23962,430,7,25805.0,89.5,,,0.9299999999999999,0.08655649064666637,0.895,#482071,#d2e21b,#bade28
1122,23963,58,0,73439.0,100.0,,,1.0,0.2463329632474533,1.0,#3b518b,#fde725,#fde725
1123,23964,887,10,21417.0,80.1,,,0.9,0.07183802984614043,0.8009999999999999,#481b6d,#bddf26,#7cd250
1124,23966,1829,10,24097.0,82.4,,,0.9,0.08082742705338963,0.8240000000000001,#481d6f,#bddf26,#89d548
1125,23967,981,3,25011.0,79.1,,,0.97,0.08389321401138433,0.7909999999999999,#481f70,#ece51b,#75d054
1126,23968,671,6,21841.0,92.1,,,0.94,0.0732602329863918,0.9209999999999999,#481b6d,#d8e219,#cae11f
1127,23970,6488,2,20751.0,86.2,,,0.98,0.06960409755508522,0.862,#481a6c,#f1e51d,#a2da37
1128,23974,4404,7,17075.0,85.0,,,0.9299999999999999,0.057273864669320995,0.85,#481668,#d2e21b,#9bd93c
1129,23976,40,38,20330.0,100.0,,,0.62,0.06819195717290166,1.0,#481a6c,#26ad81,#fde725
1130,24011,416,0,82326.0,90.2,,,1.0,0.27614220689701435,0.902,#38598c,#fde725,#bddf26
1131,24012,23826,7,22816.0,86.7,,,0.9299999999999999,0.07653062935843209,0.867,#481c6e,#d2e21b,#a5db36
1132,24013,6220,7,16086.0,79.2,,,0.9299999999999999,0.0539565087596309,0.792,#481467,#d2e21b,#75d054
1133,24014,14417,3,33608.0,93.4,,,0.97,0.11272972438105652,0.934,#482878,#ece51b,#d5e21a
1134,24015,12884,3,30842.0,90.2,,,0.97,0.10345186144252991,0.902,#482576,#ece51b,#bddf26
1135,24016,7264,4,22137.0,74.2,,,0.96,0.07425309178241633,0.742,#481c6e,#e5e419,#58c765
1136,24017,18667,9,19184.0,87.4,,,0.91,0.06434798359099585,0.8740000000000001,#48186a,#c2df23,#aadc32
1137,24018,30540,4,39577.0,95.1,,,0.96,0.13275125868332166,0.951,#472e7c,#e5e419,#dfe318
1138,24019,22195,4,31703.0,92.0,,,0.96,0.10633987300799319,0.92,#482677,#e5e419,#cae11f
1139,24020,526,0,8508.0,95.4,,,1.0,0.02853798188032697,0.9540000000000001,#460b5e,#fde725,#e2e418
1140,24053,2318,2,22505.0,80.7,,,0.98,0.07548745677206847,0.807,#481c6e,#f1e51d,#7fd34e
1141,24054,5316,9,19990.0,84.2,,,0.91,0.06705151125854915,0.8420000000000001,#481a6c,#c2df23,#95d840
1142,24055,10727,12,19758.0,87.4,,,0.88,0.06627332463463803,0.8740000000000001,#48186a,#b0dd2f,#aadc32
1143,24058,156,0,24268.0,100.0,,,1.0,0.08140100426325517,1.0,#481d6f,#fde725,#fde725
1144,24059,809,0,36556.0,97.9,,,1.0,0.12261806130903065,0.9790000000000001,#472c7a,#fde725,#f1e51d
1145,24060,49272,4,25355.0,94.4,,,0.96,0.08504707693649394,0.9440000000000001,#481f70,#e5e419,#dae319
1146,24064,4017,2,32169.0,95.2,,,0.98,0.10790295476119398,0.9520000000000001,#482677,#f1e51d,#dfe318
1147,24065,5485,1,32339.0,91.5,,,0.99,0.10847317771837024,0.915,#482677,#f8e621,#c8e020
1148,24066,4101,5,28453.0,93.8,,,0.95,0.09543855176785888,0.938,#482374,#dfe318,#d8e219
1149,24067,1938,1,24803.0,84.8,,,0.99,0.08319552945201573,0.848,#481f70,#f8e621,#9bd93c
1150,24069,1424,5,24795.0,87.1,,,0.95,0.08316869543050157,0.871,#481f70,#dfe318,#a8db34
1151,24070,1196,2,25279.0,93.2,,,0.98,0.08479215373210926,0.932,#481f70,#f1e51d,#d2e21b
1152,24072,917,0,33086.0,93.8,,,1.0,0.11097880447725648,0.938,#482878,#fde725,#d8e219
1153,24073,25261,3,33611.0,92.8,,,0.97,0.11273978713912435,0.9279999999999999,#482878,#ece51b,#d0e11c
1154,24076,868,5,17937.0,90.8,,,0.95,0.06016523048747354,0.9079999999999999,#481769,#dfe318,#c2df23
1155,24077,614,3,19797.0,92.0,,,0.97,0.06640414048951963,0.92,#48186a,#ece51b,#cae11f
1156,24078,5679,6,20887.0,90.0,,,0.94,0.07006027592082623,0.9,#481a6c,#d8e219,#bddf26
1157,24079,1792,16,24936.0,97.4,,,0.84,0.08364164505968892,0.9740000000000001,#481f70,#95d840,#efe51c
1158,24082,334,9,20918.0,82.8,,,0.91,0.07016425775419366,0.828,#481a6c,#c2df23,#8bd646
1159,24083,2514,3,39975.0,99.5,,,0.97,0.13408625125365195,0.995,#472f7d,#ece51b,#fbe723
1160,24084,9006,5,26740.0,92.9,,,0.95,0.08969271691113578,0.929,#482071,#dfe318,#d0e11c
1161,24085,1741,3,22685.0,96.4,,,0.97,0.07609122225613744,0.9640000000000001,#481c6e,#ece51b,#e7e419
1162,24086,210,0,21420.0,65.1,,,1.0,0.07184809260420824,0.6509999999999999,#481b6d,#fde725,#2fb47c
1163,24087,3719,3,28926.0,87.7,,,0.97,0.09702511328988458,0.877,#482374,#ece51b,#addc30
1164,24088,4697,9,18054.0,83.7,,,0.91,0.060557678052118376,0.8370000000000001,#481769,#c2df23,#93d741
1165,24089,2399,0,31173.0,82.2,,,1.0,0.10456211908267897,0.8220000000000001,#482576,#fde725,#89d548
1166,24090,4101,2,45171.0,93.4,,,0.98,0.15151494822710973,0.934,#463480,#f1e51d,#d5e21a
1167,24091,5801,3,28478.0,93.3,,,0.97,0.09552240808509069,0.9329999999999999,#482374,#ece51b,#d2e21b
1168,24092,2367,7,28066.0,88.5,,,0.9299999999999999,0.09414045597711058,0.885,#482374,#d2e21b,#b2dd2d
1169,24093,153,6,24271.0,93.1,,,0.94,0.08141106702132299,0.9309999999999999,#481d6f,#d8e219,#d2e21b
1170,24095,4052,7,34044.0,87.9,,,0.9299999999999999,0.11419217855357916,0.879,#482979,#d2e21b,#b0dd2f
1171,24101,5109,6,30596.0,93.2,,,0.94,0.10262671528096898,0.932,#482576,#d8e219,#d2e21b
1172,24102,1070,5,19567.0,83.1,,,0.95,0.06563266237098705,0.831,#48186a,#dfe318,#8ed645
1173,24104,2831,4,29824.0,94.4,,,0.96,0.10003723220485092,0.9440000000000001,#482475,#e5e419,#dae319
1174,24105,334,19,13341.0,88.6,,,0.81,0.044749085127579004,0.8859999999999999,#471164,#81d34d,#b2dd2d
1175,24112,25397,8,22047.0,88.8,,,0.92,0.07395120904038185,0.888,#481b6d,#cae11f,#b5de2b
1176,24120,1123,4,21905.0,90.4,,,0.96,0.07347490515850522,0.904,#481b6d,#e5e419,#c0df25
1177,24121,9085,3,31281.0,92.6,,,0.97,0.10492437837312037,0.9259999999999999,#482576,#ece51b,#d0e11c
1178,24122,1314,3,35015.0,81.1,,,0.97,0.11744915791486236,0.8109999999999999,#472a7a,#ece51b,#81d34d
1179,24124,3782,7,22193.0,89.6,,,0.9299999999999999,0.07444092993301557,0.8959999999999999,#481c6e,#d2e21b,#bade28
1180,24127,3213,4,27178.0,92.0,,,0.96,0.09116187958903696,0.92,#482173,#e5e419,#cae11f
1181,24128,1739,4,31813.0,89.5,,,0.96,0.10670884080381311,0.895,#482677,#e5e419,#bade28
1182,24130,22,0,,100.0,,,1.0,,1.0,#440154,#fde725,#fde725
1183,24131,42,0,,100.0,,,1.0,,1.0,#440154,#fde725,#fde725
1184,24132,390,0,12572.0,78.8,,,1.0,0.04216966480952876,0.7879999999999999,#471063,#fde725,#73d056
1185,24133,2134,2,24470.0,89.4,,,0.98,0.08207856330648813,0.894,#481f70,#f1e51d,#b8de29
1186,24134,3893,3,25515.0,90.0,,,0.97,0.08558375736677747,0.9,#481f70,#ece51b,#bddf26
1187,24136,2717,3,25797.0,90.9,,,0.97,0.0865296566251522,0.909,#482071,#ece51b,#c2df23
1188,24137,2319,2,33675.0,88.6,,,0.98,0.11295445931123775,0.8859999999999999,#482878,#f1e51d,#b2dd2d
1189,24138,1407,0,24517.0,89.9,,,1.0,0.08223621318288392,0.899,#481f70,#fde725,#bddf26
1190,24139,397,0,23542.0,94.8,,,1.0,0.07896581681084362,0.948,#481d6f,#fde725,#dde318
1191,24141,19427,6,24973.0,91.8,,,0.94,0.083765752409192,0.9179999999999999,#481f70,#d8e219,#cae11f
1192,24142,2833,15,4974.0,92.7,,,0.85,0.016684052876439395,0.927,#46075a,#9bd93c,#d0e11c
1193,24147,1072,1,25529.0,89.7,,,0.99,0.08563071690442728,0.897,#481f70,#f8e621,#bade28
1194,24148,6577,6,21332.0,89.1,,,0.94,0.0715529183675523,0.8909999999999999,#481b6d,#d8e219,#b8de29
1195,24149,2694,5,28828.0,97.4,,,0.95,0.09669639652633591,0.9740000000000001,#482374,#dfe318,#efe51c
1196,24150,772,15,24507.0,87.3,,,0.85,0.0822026706559912,0.873,#481f70,#9bd93c,#aadc32
1197,24151,16017,6,25153.0,86.7,,,0.94,0.08436951789326097,0.867,#481f70,#d8e219,#a5db36
1198,24153,31802,4,30698.0,93.0,,,0.96,0.10296884905527473,0.93,#482576,#e5e419,#d2e21b
1199,24161,449,0,22182.0,89.0,,,1.0,0.07440403315343358,0.89,#481c6e,#fde725,#b5de2b
1200,24162,1721,3,22120.0,84.5,,,0.97,0.07419606948669871,0.845,#481b6d,#ece51b,#98d83e
1201,24165,1061,10,18682.0,88.6,,,0.9,0.06266414874098125,0.8859999999999999,#48186a,#bddf26,#b2dd2d
1202,24167,228,0,20045.0,81.5,,,1.0,0.06723599515645912,0.815,#481a6c,#fde725,#84d44b
1203,24168,135,0,22319.0,100.0,,,1.0,0.07486356577186386,1.0,#481c6e,#fde725,#fde725
1204,24171,7450,10,21131.0,87.1,,,0.9,0.0708787135770086,0.871,#481b6d,#bddf26,#a8db34
1205,24174,2242,6,21469.0,93.9,,,0.94,0.07201245098598258,0.9390000000000001,#481b6d,#d8e219,#d8e219
1206,24175,6531,4,35085.0,96.2,,,0.96,0.1176839556031114,0.9620000000000001,#472a7a,#e5e419,#e7e419
1207,24176,1316,2,41272.0,95.3,,,0.98,0.13843671699163784,0.953,#46307e,#f1e51d,#dfe318
1208,24179,14901,7,27116.0,91.3,,,0.9299999999999999,0.09095391592230209,0.9129999999999999,#482173,#d2e21b,#c5e021
1209,24184,3558,4,30375.0,87.9,,,0.96,0.10188542543663984,0.879,#482576,#e5e419,#b0dd2f
1210,24185,614,0,26089.0,97.0,,,1.0,0.08750909841041965,0.97,#482071,#fde725,#ece51b
1211,24201,13370,6,21480.0,89.2,,,0.94,0.07204934776556457,0.892,#481b6d,#d8e219,#b8de29
1212,24202,9739,7,25713.0,87.7,,,0.9299999999999999,0.08624789939925334,0.877,#482071,#d2e21b,#addc30
1213,24210,14399,6,24156.0,89.8,,8.0,0.94,0.08102532796205669,0.898,#481d6f,#d8e219,#bade28
1214,24211,8312,4,36049.0,92.4,,,0.96,0.1209174551955697,0.924,#472a7a,#e5e419,#cde11d
1215,24216,2038,17,19184.0,88.0,,,0.83,0.06434798359099585,0.88,#48186a,#8ed645,#b0dd2f
1216,24217,246,23,12159.0,74.6,,,0.77,0.04078435844885939,0.746,#471063,#69cd5b,#5ac864
1217,24219,9481,9,23115.0,90.1,,,0.91,0.07753355091252444,0.9009999999999999,#481c6e,#c2df23,#bddf26
1218,24220,527,0,20897.0,94.4,,,1.0,0.07009381844771893,0.9440000000000001,#481a6c,#fde725,#dae319
1219,24221,505,3,17150.0,72.5,,,0.97,0.057525433621016406,0.725,#481668,#ece51b,#50c46a
1220,24224,4775,7,19264.0,88.3,,,0.9299999999999999,0.06461632380613762,0.883,#48186a,#d2e21b,#b2dd2d
1221,24225,1619,13,14240.0,83.4,,,0.87,0.04776455829523461,0.8340000000000001,#471365,#a8db34,#90d743
1222,24226,1225,14,35519.0,88.2,,,0.86,0.1191397012702555,0.882,#472a7a,#a2da37,#b0dd2f
1223,24228,5477,4,20208.0,91.5,,,0.96,0.06778273834481047,0.915,#481a6c,#e5e419,#c8e020
1224,24230,7115,10,17907.0,86.7,,,0.9,0.060064602906795383,0.867,#481769,#bddf26,#a5db36
